asset_id,asset_type,business_unit,business_criticality,high_risk_probability,predicted_risk_tier,model_confidence,anomaly_flag,anomaly_score,attack_techniques,correlated_signals,signal_convergence_count,threat_priority_score,threat_priority_tier,analyst_actions,evidence_context,generated_at
LHT-Asset-143,firewall,security_operations,5,0.0213,Low,High,No,0.065,T1190 Exploit Public-Facing Application,Elevated firewall-policy exposure,1,51,Medium,Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.180439+00:00
LHT-Asset-029,application_server,finance_operations,3,0.0201,Low,High,No,0.0529,T1098 Account Manipulation; T1046 Network Service Discovery,Elevated privileged-group changes; High-severity network alert volume,2,51,Medium,"Validate authorization and privilege blast radius; Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.167595+00:00
LHT-Asset-235,firewall,business_applications,4,0.017,Low,High,No,0.0838,No elevated ATT&CK mapping,Reduced control effectiveness,1,51,Medium,Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.189888+00:00
LHT-Asset-032,siem_server,identity_services,4,0.0148,Low,High,No,0.0767,T1098 Account Manipulation,Elevated privileged-group changes,1,51,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.167902+00:00
LHT-Asset-070,windows_server,security_operations,3,0.0108,Low,High,No,0.0815,T1210 Exploitation of Remote Services,High vulnerability exposure; Reduced control effectiveness,2,51,Medium,"Validate patch status, exploitability, and reachability; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.171894+00:00
LHT-Asset-208,workstation,finance_operations,1,0.0147,Low,High,No,0.02,T1098 Account Manipulation; T1059.001 PowerShell; T1021 Remote Services; T1210 Exploitation of Remote Services,Elevated privileged-group changes; Elevated suspicious PowerShell activity; High attack-path exposure; High vulnerability exposure,4,50,Medium,"Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Review reachable administrative paths and segmentation; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.187077+00:00
LHT-Asset-040,linux_server,network_services,3,0.0105,Low,High,No,0.0961,T1046 Network Service Discovery; T1190 Exploit Public-Facing Application,High-severity network alert volume; Elevated firewall-policy exposure,2,50,Medium,"Validate alert source, destination, and firewall evidence; Review exposed services and firewall-rule justification",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.168729+00:00
LHT-Asset-014,domain_controller,finance_operations,3,0.0018,Low,High,No,0.0576,T1110 Brute Force; T1190 Exploit Public-Facing Application,Elevated failed logons; Elevated firewall-policy exposure,2,50,Medium,Review authentication pattern and MFA evidence; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.166027+00:00
LHT-Asset-242,firewall,identity_services,3,0.0635,Low,High,No,0.0657,T1110 Brute Force; T1098 Account Manipulation,Elevated failed logons; Elevated privileged-group changes; Reduced control effectiveness,3,49,Medium,Review authentication pattern and MFA evidence; Validate authorization and privilege blast radius; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.190600+00:00
LHT-Asset-095,siem_server,identity_services,4,0.0449,Low,High,No,0.0731,T1059.001 PowerShell; T1210 Exploitation of Remote Services,Elevated suspicious PowerShell activity; High vulnerability exposure,2,49,Medium,"Review endpoint command and parent-process telemetry; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.174555+00:00
LHT-Asset-003,siem_server,network_services,3,0.0168,Low,High,No,0.0918,T1210 Exploitation of Remote Services,High vulnerability exposure; Reduced control effectiveness,2,49,Medium,"Validate patch status, exploitability, and reachability; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.164680+00:00
LHT-Asset-171,domain_controller,identity_services,3,0.0125,Low,High,No,0.0898,T1059.001 PowerShell,Elevated suspicious PowerShell activity,1,49,Medium,Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.183340+00:00
LHT-Asset-243,workstation,finance_operations,4,0.01,Low,High,No,0.0777,No elevated ATT&CK mapping,Reduced control effectiveness,1,49,Medium,Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.190698+00:00
LHT-Asset-148,siem_server,network_services,2,0.009,Low,High,No,0.036,T1110 Brute Force; T1098 Account Manipulation; T1059.001 PowerShell; T1190 Exploit Public-Facing Application,Elevated failed logons; Elevated privileged-group changes; Elevated suspicious PowerShell activity; Elevated firewall-policy exposure,4,49,Medium,Review authentication pattern and MFA evidence; Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.180962+00:00
LHT-Asset-246,firewall,finance_operations,4,0.0073,Low,High,No,0.0378,T1110 Brute Force; T1210 Exploitation of Remote Services,Elevated failed logons; High vulnerability exposure,2,49,Medium,"Review authentication pattern and MFA evidence; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.190993+00:00
LHT-Asset-004,linux_server,business_applications,4,0.0019,Low,High,No,0.0695,T1098 Account Manipulation,Elevated privileged-group changes,1,49,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.164805+00:00
LHT-Asset-117,windows_server,identity_services,4,0.0222,Low,High,No,0.0777,T1098 Account Manipulation,Elevated privileged-group changes,1,48,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.176862+00:00
LHT-Asset-099,firewall,finance_operations,3,0.0163,Low,High,No,0.0837,T1190 Exploit Public-Facing Application; T1210 Exploitation of Remote Services,Elevated firewall-policy exposure; High vulnerability exposure; Reduced control effectiveness,3,48,Medium,"Review exposed services and firewall-rule justification; Validate patch status, exploitability, and reachability; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.174969+00:00
LHT-Asset-059,siem_server,business_applications,3,0.0053,Low,High,No,0.063,T1110 Brute Force; T1210 Exploitation of Remote Services,Elevated failed logons; High vulnerability exposure,2,48,Medium,"Review authentication pattern and MFA evidence; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.170753+00:00
LHT-Asset-215,workstation,business_applications,3,0.0269,Low,High,No,0.0632,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity,2,47,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.187776+00:00
LHT-Asset-081,workstation,network_services,5,0.0244,Low,High,No,0.0338,T1046 Network Service Discovery,High-severity network alert volume,1,47,Medium,"Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.173029+00:00
LHT-Asset-247,firewall,business_applications,3,0.0098,Low,High,No,0.0543,T1110 Brute Force; T1098 Account Manipulation,Elevated failed logons; Elevated privileged-group changes; Reduced control effectiveness,3,47,Medium,Review authentication pattern and MFA evidence; Validate authorization and privilege blast radius; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.191090+00:00
LHT-Asset-098,firewall,finance_operations,2,0.0097,Low,High,No,0.0857,T1021 Remote Services; T1210 Exploitation of Remote Services,High attack-path exposure; High vulnerability exposure; Reduced control effectiveness,3,47,Medium,"Review reachable administrative paths and segmentation; Validate patch status, exploitability, and reachability; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.174868+00:00
LHT-Asset-194,workstation,finance_operations,4,0.0084,Low,High,No,0.0607,T1110 Brute Force,Elevated failed logons,1,47,Medium,Review authentication pattern and MFA evidence,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.185687+00:00
LHT-Asset-075,application_server,business_applications,3,0.0037,Low,High,No,0.0753,T1021 Remote Services,High attack-path exposure,1,47,Medium,Review reachable administrative paths and segmentation,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.172416+00:00
LHT-Asset-137,domain_controller,finance_operations,3,0.0037,Low,High,No,0.1068,T1021 Remote Services,High attack-path exposure,1,47,Medium,Review reachable administrative paths and segmentation,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.179821+00:00
LHT-Asset-169,application_server,security_operations,3,0.0035,Low,High,No,0.0951,T1098 Account Manipulation,Elevated privileged-group changes,1,47,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.183144+00:00
LHT-Asset-094,application_server,business_applications,1,0.0014,Low,High,No,0.0583,T1021 Remote Services; T1210 Exploitation of Remote Services,High attack-path exposure; High vulnerability exposure; Reduced control effectiveness,3,47,Medium,"Review reachable administrative paths and segmentation; Validate patch status, exploitability, and reachability; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.174452+00:00
LHT-Asset-151,siem_server,network_services,5,0.0557,Low,High,No,0.0334,T1046 Network Service Discovery,High-severity network alert volume,1,46,Medium,"Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.181335+00:00
LHT-Asset-055,workstation,network_services,1,0.0129,Low,High,No,0.0794,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity; Reduced control effectiveness,3,46,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.170336+00:00
LHT-Asset-207,firewall,finance_operations,4,0.0077,Low,High,No,0.0604,T1059.001 PowerShell; T1190 Exploit Public-Facing Application,Elevated suspicious PowerShell activity; Elevated firewall-policy exposure,2,46,Medium,Review endpoint command and parent-process telemetry; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.186974+00:00
LHT-Asset-011,application_server,business_applications,2,0.007,Low,High,No,0.0172,T1046 Network Service Discovery; T1190 Exploit Public-Facing Application; T1210 Exploitation of Remote Services,High-severity network alert volume; Elevated firewall-policy exposure; High vulnerability exposure,3,46,Medium,"Validate alert source, destination, and firewall evidence; Review exposed services and firewall-rule justification; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.165708+00:00
LHT-Asset-204,windows_server,business_applications,3,0.0046,Low,High,No,0.0267,T1098 Account Manipulation,Elevated privileged-group changes,1,46,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.186681+00:00
LHT-Asset-115,domain_controller,identity_services,3,0.001,Low,High,No,0.0528,T1021 Remote Services,High attack-path exposure,1,46,Medium,Review reachable administrative paths and segmentation,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.176656+00:00
LHT-Asset-111,linux_server,identity_services,1,0.0317,Low,High,No,0.062,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity; Reduced control effectiveness,3,45,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.176230+00:00
LHT-Asset-060,application_server,finance_operations,3,0.0192,Low,High,No,0.0746,T1059.001 PowerShell; T1190 Exploit Public-Facing Application,Elevated suspicious PowerShell activity; Elevated firewall-policy exposure,2,45,Medium,Review endpoint command and parent-process telemetry; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.170859+00:00
LHT-Asset-239,linux_server,identity_services,2,0.0023,Low,High,No,0.0817,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity,2,45,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.190296+00:00
LHT-Asset-102,windows_server,identity_services,3,0.019,Low,High,No,0.0649,T1059.001 PowerShell,Elevated suspicious PowerShell activity,1,44,Medium,Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.175279+00:00
LHT-Asset-230,windows_server,identity_services,3,0.0143,Low,High,No,0.0765,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity,2,44,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.189388+00:00
LHT-Asset-034,firewall,business_applications,3,0.0079,Low,High,No,0.049,T1059.001 PowerShell; T1190 Exploit Public-Facing Application; T1210 Exploitation of Remote Services,Elevated suspicious PowerShell activity; Elevated firewall-policy exposure; High vulnerability exposure,3,44,Medium,"Review endpoint command and parent-process telemetry; Review exposed services and firewall-rule justification; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.168108+00:00
LHT-Asset-122,application_server,security_operations,3,0.0052,Low,High,No,0.0912,T1098 Account Manipulation; T1190 Exploit Public-Facing Application,Elevated privileged-group changes; Elevated firewall-policy exposure,2,44,Medium,Validate authorization and privilege blast radius; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.177435+00:00
LHT-Asset-152,workstation,business_applications,1,0.0032,Low,High,No,0.0628,T1098 Account Manipulation; T1046 Network Service Discovery,Elevated privileged-group changes; High-severity network alert volume; Reduced control effectiveness,3,44,Medium,"Validate authorization and privilege blast radius; Validate alert source, destination, and firewall evidence; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.181442+00:00
LHT-Asset-130,domain_controller,network_services,4,0.0015,Low,High,No,0.0441,T1098 Account Manipulation,Elevated privileged-group changes,1,44,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.178917+00:00
LHT-Asset-074,application_server,security_operations,2,0.0302,Low,High,No,0.0343,T1098 Account Manipulation; T1059.001 PowerShell; T1210 Exploitation of Remote Services,Elevated privileged-group changes; Elevated suspicious PowerShell activity; High vulnerability exposure,3,43,Medium,"Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.172314+00:00
LHT-Asset-025,linux_server,identity_services,1,0.0112,Low,High,No,0.0664,T1059.001 PowerShell; T1021 Remote Services; T1046 Network Service Discovery,Elevated suspicious PowerShell activity; High attack-path exposure; High-severity network alert volume,3,43,Medium,"Review endpoint command and parent-process telemetry; Review reachable administrative paths and segmentation; Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.167175+00:00
LHT-Asset-133,domain_controller,security_operations,3,0.0096,Low,High,No,0.0786,T1190 Exploit Public-Facing Application,Elevated firewall-policy exposure; Reduced control effectiveness,2,43,Medium,Review exposed services and firewall-rule justification; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.179357+00:00
LHT-Asset-227,firewall,identity_services,1,0.0071,Low,High,No,0.0388,T1021 Remote Services,High attack-path exposure; Reduced control effectiveness,2,43,Medium,Review reachable administrative paths and segmentation; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.188995+00:00
LHT-Asset-195,domain_controller,network_services,2,0.0026,Low,High,No,0.0717,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity,2,43,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.185786+00:00
LHT-Asset-238,linux_server,security_operations,3,0.0021,Low,High,No,0.031,T1110 Brute Force; T1190 Exploit Public-Facing Application,Elevated failed logons; Elevated firewall-policy exposure,2,43,Medium,Review authentication pattern and MFA evidence; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.190194+00:00
LHT-Asset-030,siem_server,finance_operations,3,0.0017,Low,High,No,0.0899,T1098 Account Manipulation,Elevated privileged-group changes,1,43,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.167697+00:00
LHT-Asset-198,domain_controller,finance_operations,3,0.0086,Low,High,No,0.0778,T1046 Network Service Discovery,High-severity network alert volume,1,42,Medium,"Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.186078+00:00
LHT-Asset-036,application_server,finance_operations,3,0.0047,Low,High,No,0.0833,T1190 Exploit Public-Facing Application; T1210 Exploitation of Remote Services,Elevated firewall-policy exposure; High vulnerability exposure,2,42,Medium,"Review exposed services and firewall-rule justification; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.168320+00:00
LHT-Asset-249,siem_server,identity_services,2,0.0033,Low,High,No,0.0328,T1021 Remote Services,High attack-path exposure; Reduced control effectiveness,2,42,Medium,Review reachable administrative paths and segmentation; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.191288+00:00
LHT-Asset-005,workstation,business_applications,1,0.0028,Low,High,No,0.0905,T1098 Account Manipulation; T1059.001 PowerShell; T1190 Exploit Public-Facing Application,Elevated privileged-group changes; Elevated suspicious PowerShell activity; Elevated firewall-policy exposure,3,42,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.164921+00:00
LHT-Asset-018,workstation,finance_operations,3,0.0006,Low,High,No,0.0868,No elevated ATT&CK mapping,No elevated correlation signals,0,42,Medium,Continue normal monitoring,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.166444+00:00
LHT-Asset-241,firewall,finance_operations,3,0.0005,Low,High,No,0.0685,T1098 Account Manipulation,Elevated privileged-group changes,1,42,Medium,Validate authorization and privilege blast radius,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.190502+00:00
LHT-Asset-146,domain_controller,security_operations,2,0.0003,Low,High,No,0.04,T1021 Remote Services,High attack-path exposure,1,42,Medium,Review reachable administrative paths and segmentation,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.180758+00:00
LHT-Asset-129,application_server,finance_operations,3,0.0456,Low,High,No,0.0288,T1046 Network Service Discovery,High-severity network alert volume; Reduced control effectiveness,2,41,Medium,"Validate alert source, destination, and firewall evidence; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.178663+00:00
LHT-Asset-183,domain_controller,network_services,3,0.0036,Low,High,No,0.0622,T1059.001 PowerShell; T1190 Exploit Public-Facing Application,Elevated suspicious PowerShell activity; Elevated firewall-policy exposure,2,41,Medium,Review endpoint command and parent-process telemetry; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.184538+00:00
LHT-Asset-160,firewall,finance_operations,1,0.0023,Low,High,No,0.0626,T1110 Brute Force; T1210 Exploitation of Remote Services,Elevated failed logons; High vulnerability exposure; Reduced control effectiveness,3,41,Medium,"Review authentication pattern and MFA evidence; Validate patch status, exploitability, and reachability; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.182248+00:00
LHT-Asset-175,linux_server,security_operations,3,0.002,Low,High,No,0.0675,T1190 Exploit Public-Facing Application,Elevated firewall-policy exposure,1,41,Medium,Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.183744+00:00
LHT-Asset-118,domain_controller,finance_operations,2,0.0017,Low,High,No,0.0212,T1098 Account Manipulation; T1046 Network Service Discovery; T1210 Exploitation of Remote Services,Elevated privileged-group changes; High-severity network alert volume; High vulnerability exposure,3,41,Medium,"Validate authorization and privilege blast radius; Validate alert source, destination, and firewall evidence; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.176963+00:00
LHT-Asset-107,workstation,finance_operations,3,0.0014,Low,High,No,0.0926,T1190 Exploit Public-Facing Application,Elevated firewall-policy exposure,1,41,Medium,Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.175807+00:00
LHT-Asset-200,linux_server,finance_operations,1,0.0004,Low,High,No,0.0673,T1098 Account Manipulation; T1021 Remote Services,Elevated privileged-group changes; High attack-path exposure,2,41,Medium,Validate authorization and privilege blast radius; Review reachable administrative paths and segmentation,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.186278+00:00
LHT-Asset-219,firewall,security_operations,1,0.0099,Low,High,No,0.0216,T1098 Account Manipulation; T1059.001 PowerShell; T1210 Exploitation of Remote Services,Elevated privileged-group changes; Elevated suspicious PowerShell activity; High vulnerability exposure,3,40,Medium,"Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.188172+00:00
LHT-Asset-138,domain_controller,security_operations,1,0.0054,Low,High,No,0.0715,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity,2,40,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.179920+00:00
LHT-Asset-047,workstation,business_applications,3,0.0046,Low,High,No,0.0455,T1059.001 PowerShell,Elevated suspicious PowerShell activity,1,40,Medium,Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.169491+00:00
LHT-Asset-109,siem_server,security_operations,3,0.0033,Low,High,No,0.0618,T1046 Network Service Discovery,High-severity network alert volume,1,40,Medium,"Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.176019+00:00
LHT-Asset-097,domain_controller,network_services,1,0.0086,Low,High,No,0.0552,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity; Reduced control effectiveness,3,39,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.174766+00:00
LHT-Asset-091,domain_controller,network_services,3,0.0043,Low,High,No,0.0613,T1046 Network Service Discovery,High-severity network alert volume,1,39,Medium,"Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.174135+00:00
LHT-Asset-153,workstation,network_services,1,0.0002,Low,High,No,0.0276,T1021 Remote Services; T1190 Exploit Public-Facing Application,High attack-path exposure; Elevated firewall-policy exposure,2,39,Medium,Review reachable administrative paths and segmentation; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.181546+00:00
LHT-Asset-121,firewall,security_operations,3,0.0062,Low,High,No,0.0716,T1059.001 PowerShell,Elevated suspicious PowerShell activity,1,38,Medium,Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.177334+00:00
LHT-Asset-226,application_server,identity_services,2,0.006,Low,High,No,0.0531,T1059.001 PowerShell; T1190 Exploit Public-Facing Application,Elevated suspicious PowerShell activity; Elevated firewall-policy exposure,2,38,Medium,Review endpoint command and parent-process telemetry; Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.188892+00:00
LHT-Asset-189,workstation,security_operations,1,0.0005,Low,High,No,0.014,T1021 Remote Services; T1046 Network Service Discovery,High attack-path exposure; High-severity network alert volume,2,38,Medium,"Review reachable administrative paths and segmentation; Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.185128+00:00
LHT-Asset-170,windows_server,network_services,1,0.0115,Low,High,No,0.0457,T1098 Account Manipulation; T1210 Exploitation of Remote Services,Elevated privileged-group changes; High vulnerability exposure; Reduced control effectiveness,3,37,Medium,"Validate authorization and privilege blast radius; Validate patch status, exploitability, and reachability; Review control-validation failures and remediation owner",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.183242+00:00
